App ID,App Name,AppSuccessful,RunType,AppStartDate,AppDurationSecs,Host,Spark Version,Scala Version,Hadoop Version,os.name,os.version,os.arch,java.version,java.runtime.version,spark.gpu.executor.name,spark.gpu.executor.driverVersion,spark.gpu.executor.cudaVersion,AQE,UCX,StorageType,spark.jars.xgboost4j,spark.jars.xgboost4j-spark,spark.jars.rapids-4-spark,spark.jars.cudf,spark.executor.cores,spark.executor.memory,spark.task.cpus,spark.cores.max,spark.sql.shuffle.partitions,spark.sql.files.maxPartitionBytes,spark.rapids.sql.batchSizeByte,spark.rapids.memory.gpu.pooling.enabled,spark.rapids.memory.pinnedPool.size,Port,spark.gpu.driver.name,spark.hadoop.TEMP_TABLE3,spark.hadoop.fs.s3a.endpoint,spark.sql.hive.metastorePartitionPruning,spark.hadoop.fs.s3a.connection.maximum,spark.repl.local.jars,spark.executorEnv.UCX_RNDV_SCHEME,spark.rapids.sql.variableFloatAgg.enabled,spark.hadoop.fs.s3a.path.style.access,spark.driver.host,spark.hadoop.TABLE_PREFIX,Maximum Memory,spark.hadoop.fs.s3a.experimental.input.fadvise,spark.sql.catalogImplementation,spark.app.id,spark.hadoop.TEMP_RESULT_DIR,spark.executor.heartbeatInterval,spark.hadoop.fs.s3a.threads.core,spark.scheduler.mode,User,spark.plugins.internal.conf.com.nvidia.spark.SQLPlugin.spark.rapids.sql.incompatibleOps.enabled,AppEndTimestamp,spark.hadoop.parquet.enable.summary-metadata,spark.plugins.internal.conf.com.nvidia.spark.SQLPlugin.spark.rapids.sql.concurrentGpuTasks,spark.hadoop.RESULT_TABLE,spark.executorEnv.UCX_TLS,spark.network.timeout,spark.executorEnv.UCX_MEMTYPE_CACHE,spark.sql.extensions,java.vm.version,spark.driver.extraClassPath,spark.submit.deployMode,spark.hadoop.TEMP_TABLE,spark.hadoop.BENCHMARK_PHASE,spark.plugins.internal.conf.com.nvidia.spark.SQLPlugin.spark.rapids.memory.pinnedPool.size,spark.sql.parquet.read.allocation.size,spark.plugins.internal.conf.com.nvidia.spark.SQLPlugin.spark.rapids.memory.gpu.pooling.enabled,AppStartTimestamp,spark.rapids.sql.concurrentGpuTasks,spark.gpu.driver.cudaVersion,spark.history.fs.logDirectory,spark.executor.resource.gpu.amount,spark.hadoop.QUERY_NAME,spark.hadoop.TEMP_TABLE2,spark.hadoop.TEMP_TABLE1,spark.executorEnv.UCX_ERROR_SIGNALS,Maximum Onheap Memory,spark.hadoop.RESULT_DIR,spark.extraListeners,spark.executorEnv.UCX_CUDA_IPC_CACHE,spark.driver.port,spark.rapids.sql.incompatibleOps.enabled,spark.executor.extraClassPath,spark.executor.id,spark.rapids.sql.explain,spark.hadoop.QUERY_DIR,spark.sparkmeasure.outputFilename,spark.plugins.internal.conf.com.nvidia.spark.SQLPlugin.spark.rapids.sql.batchSizeByte,spark.task.resource.gpu.amount,spark.hadoop.STREAM_NUMBER,spark.jars,spark.sql.warehouse.dir,spark.storage.blockManagerSlaveTimeoutMs,spark.hadoop.TEMP_DIR2,spark.sql.autoBroadcastJoinThreshold,spark.sql.parquet.mergeSchema,Maximum Offheap Memory,spark.hadoop.fs.s3a.impl,Java Version,spark.jars.spark-measure,spark.hadoop.fs.s3a.access.key,spark.hadoop.TEMP_DIR,Executor ID,spark.hadoop.TEMP_RESULT_TABLE,spark.hadoop.fs.s3a.connection.ssl.enabled,spark.plugins,spark.eventLog.enabled,spark.hadoop.TEMP_DIR1,spark.sql.parquet.filterPushdown,spark.plugins.internal.conf.com.nvidia.spark.SQLPlugin.spark.rapids.sql.variableFloatAgg.enabled,spark.submit.pyFiles,Timestamp,spark.rapids.sql.enabled,spark.app.name,spark.eventLog.dir,spark.sql.broadcastTimeout,spark.sql.adaptive.enabled,spark.executorEnv.UCX_MAX_RNDV_RAILS,spark.gpu.driver.driverVersion,spark.driver.memory,spark.master,spark.plugins.internal.conf.com.nvidia.spark.SQLPlugin.spark.rapids.sql.explain,spark.locality.wait,spark.hadoop.fs.s3a.secret.key
app-20201013151600-0140,q10,True,cpu,2020-10-13 15:15:59.851,471.508,rl-vm-spark1.raplab.nvidia.com,3.0.0,2.12.10,3.2.0,Linux,4.15.0-112-generic,amd64,1.8.0_265,1.8.0_265-8u265-b01-0ubuntu2~18.04-b01,not exposed,not exposed,10-1,false,false,not exposed,,,2.12-0.1.0,0.14-cuda10-1,20,90G,1,480,600,1G,512M,true,8g,37341,not exposed,,,,,"file:///home/nvidia/tpcx-bb1.3.1/distributions/Resources/bigbench-ml-spark-2.3.jar,file:///home/nvidia/tpcx-bb1.3.1/rapids-4-spark-integration-tests_2.12-0.1-SNAPSHOT.jar",,true,,rl-vm-spark1.raplab.nvidia.com,q10_spark_sql_run_query_0,384093388,,hive,app-20201013151600-0140,,100s,,FIFO,nvidia,true,1602602631359,,2,q10_spark_sql_run_query_0_result,,3600s,,com.nvidia.spark.rapids.SQLExecPlugin,25.265-b01,/opt/sparkRapidsPlugin/cudf-0.14-cuda10-1.jar:/opt/sparkRapidsPlugin/rapids-4-spark_2.12-0.1.0.jar,client,q10_spark_sql_run_query_0_temp,run_query,8g,64M,true,1602602159851,2,10-1,file:/opt/spark/history/,1,q10,,,,384093388,/data/tpcxbb/benchmarks/bigbench/nvidia/queryResults/q10_spark_sql_run_query_0_result,,,46879,true,/opt/sparkRapidsPlugin/cudf-0.14-cuda10-1.jar:/opt/sparkRapidsPlugin/rapids-4-spark_2.12-0.1.0.jar,driver,NONE,/home/nvidia/tpcx-bb1.3.1/distributions/apache-spark/3.0/spark_sql/queries/q10,,512M,0.05,0,"file:///home/nvidia/tpcx-bb1.3.1/distributions/Resources/bigbench-ml-spark-2.3.jar,file:///home/nvidia/tpcx-bb1.3.1/rapids-4-spark-integration-tests_2.12-0.1-SNAPSHOT.jar",hdfs://rl-vm-spark1.raplab.nvidia.com:9000/user/hive/warehouse,3600s,,512M,,0,,1.8.0_265 (Private Build),,,/data/tpcxbb/benchmarks/bigbench/nvidia/temp/q10_spark_sql_run_query_0_temp,driver,,,com.nvidia.spark.SQLPlugin,true,,,true,,1602602161049,true,q10,file:/opt/spark/history/,2000,,,not exposed,,spark://10.150.224.213:7077,NONE,0s,
app-20201013152410-0141,q11,True,cpu,2020-10-13 15:24:09.552,259.57,rl-vm-spark1.raplab.nvidia.com,3.0.0,2.12.10,3.2.0,Linux,4.15.0-112-generic,amd64,1.8.0_265,1.8.0_265-8u265-b01-0ubuntu2~18.04-b01,not exposed,not exposed,10-1,false,false,not exposed,,,2.12-0.1.0,0.14-cuda10-1,20,90G,1,480,600,1G,512M,true,8g,40267,not exposed,,,,,"file:///home/nvidia/tpcx-bb1.3.1/distributions/Resources/bigbench-ml-spark-2.3.jar,file:///home/nvidia/tpcx-bb1.3.1/rapids-4-spark-integration-tests_2.12-0.1-SNAPSHOT.jar",,true,,rl-vm-spark1.raplab.nvidia.com,q11_spark_sql_run_query_0,384093388,,hive,app-20201013152410-0141,,100s,,FIFO,nvidia,true,1602602909122,,2,q11_spark_sql_run_query_0_result,,3600s,,com.nvidia.spark.rapids.SQLExecPlugin,25.265-b01,/opt/sparkRapidsPlugin/cudf-0.14-cuda10-1.jar:/opt/sparkRapidsPlugin/rapids-4-spark_2.12-0.1.0.jar,client,q11_spark_sql_run_query_0_temp,run_query,8g,64M,true,1602602649552,2,10-1,file:/opt/spark/history/,1,q11,,,,384093388,/data/tpcxbb/benchmarks/bigbench/nvidia/queryResults/q11_spark_sql_run_query_0_result,,,43065,true,/opt/sparkRapidsPlugin/cudf-0.14-cuda10-1.jar:/opt/sparkRapidsPlugin/rapids-4-spark_2.12-0.1.0.jar,driver,NONE,/home/nvidia/tpcx-bb1.3.1/distributions/apache-spark/3.0/spark_sql/queries/q11,,512M,0.05,0,"file:///home/nvidia/tpcx-bb1.3.1/distributions/Resources/bigbench-ml-spark-2.3.jar,file:///home/nvidia/tpcx-bb1.3.1/rapids-4-spark-integration-tests_2.12-0.1-SNAPSHOT.jar",hdfs://rl-vm-spark1.raplab.nvidia.com:9000/user/hive/warehouse,3600s,,512M,,0,,1.8.0_265 (Private Build),,,/data/tpcxbb/benchmarks/bigbench/nvidia/temp/q11_spark_sql_run_query_0_temp,driver,,,com.nvidia.spark.SQLPlugin,true,,,true,,1602602650676,true,q11,file:/opt/spark/history/,2000,,,not exposed,,spark://10.150.224.213:7077,NONE,0s,
app-20201013152848-0142,q13,True,cpu,2020-10-13 15:28:47.556,22.863,rl-vm-spark1.raplab.nvidia.com,3.0.0,2.12.10,3.2.0,Linux,4.15.0-112-generic,amd64,1.8.0_265,1.8.0_265-8u265-b01-0ubuntu2~18.04-b01,not exposed,not exposed,10-1,false,false,not exposed,,,2.12-0.1.0,0.14-cuda10-1,20,90G,1,480,600,1G,512M,true,8g,38215,not exposed,,,,,"file:///home/nvidia/tpcx-bb1.3.1/distributions/Resources/bigbench-ml-spark-2.3.jar,file:///home/nvidia/tpcx-bb1.3.1/rapids-4-spark-integration-tests_2.12-0.1-SNAPSHOT.jar",,true,,rl-vm-spark1.raplab.nvidia.com,q13_spark_sql_run_query_0,384093388,,hive,app-20201013152848-0142,,100s,,FIFO,nvidia,true,1602602950419,,2,q13_spark_sql_run_query_0_result,,3600s,,com.nvidia.spark.rapids.SQLExecPlugin,25.265-b01,/opt/sparkRapidsPlugin/cudf-0.14-cuda10-1.jar:/opt/sparkRapidsPlugin/rapids-4-spark_2.12-0.1.0.jar,client,q13_spark_sql_run_query_0_temp,run_query,8g,64M,true,1602602927556,2,10-1,file:/opt/spark/history/,1,q13,q13_spark_sql_run_query_0_temp_2,q13_spark_sql_run_query_0_temp_1,,384093388,/data/tpcxbb/benchmarks/bigbench/nvidia/queryResults/q13_spark_sql_run_query_0_result,,,44637,true,/opt/sparkRapidsPlugin/cudf-0.14-cuda10-1.jar:/opt/sparkRapidsPlugin/rapids-4-spark_2.12-0.1.0.jar,driver,NONE,/home/nvidia/tpcx-bb1.3.1/distributions/apache-spark/3.0/spark_sql/queries/q13,,512M,0.05,0,"file:///home/nvidia/tpcx-bb1.3.1/distributions/Resources/bigbench-ml-spark-2.3.jar,file:///home/nvidia/tpcx-bb1.3.1/rapids-4-spark-integration-tests_2.12-0.1-SNAPSHOT.jar",hdfs://rl-vm-spark1.raplab.nvidia.com:9000/user/hive/warehouse,3600s,,512M,,0,,1.8.0_265 (Private Build),,,/data/tpcxbb/benchmarks/bigbench/nvidia/temp/q13_spark_sql_run_query_0_temp,driver,,,com.nvidia.spark.SQLPlugin,true,,,true,,1602602928766,true,q13,file:/opt/spark/history/,2000,,,not exposed,,spark://10.150.224.213:7077,NONE,0s,
app-20201013152930-0143,q14,True,cpu,2020-10-13 15:29:29.023,195.133,rl-vm-spark1.raplab.nvidia.com,3.0.0,2.12.10,3.2.0,Linux,4.15.0-112-generic,amd64,1.8.0_265,1.8.0_265-8u265-b01-0ubuntu2~18.04-b01,not exposed,not exposed,10-1,false,false,not exposed,,,2.12-0.1.0,0.14-cuda10-1,20,90G,1,480,600,1G,512M,true,8g,45153,not exposed,,,,,"file:///home/nvidia/tpcx-bb1.3.1/distributions/Resources/bigbench-ml-spark-2.3.jar,file:///home/nvidia/tpcx-bb1.3.1/rapids-4-spark-integration-tests_2.12-0.1-SNAPSHOT.jar",,true,,rl-vm-spark1.raplab.nvidia.com,q14_spark_sql_run_query_0,384093388,,hive,app-20201013152930-0143,,100s,,FIFO,nvidia,true,1602603164156,,2,q14_spark_sql_run_query_0_result,,3600s,,com.nvidia.spark.rapids.SQLExecPlugin,25.265-b01,/opt/sparkRapidsPlugin/cudf-0.14-cuda10-1.jar:/opt/sparkRapidsPlugin/rapids-4-spark_2.12-0.1.0.jar,client,q14_spark_sql_run_query_0_temp,run_query,8g,64M,true,1602602969023,2,10-1,file:/opt/spark/history/,1,q14,,,,384093388,/data/tpcxbb/benchmarks/bigbench/nvidia/queryResults/q14_spark_sql_run_query_0_result,,,36191,true,/opt/sparkRapidsPlugin/cudf-0.14-cuda10-1.jar:/opt/sparkRapidsPlugin/rapids-4-spark_2.12-0.1.0.jar,driver,NONE,/home/nvidia/tpcx-bb1.3.1/distributions/apache-spark/3.0/spark_sql/queries/q14,,512M,0.05,0,"file:///home/nvidia/tpcx-bb1.3.1/distributions/Resources/bigbench-ml-spark-2.3.jar,file:///home/nvidia/tpcx-bb1.3.1/rapids-4-spark-integration-tests_2.12-0.1-SNAPSHOT.jar",hdfs://rl-vm-spark1.raplab.nvidia.com:9000/user/hive/warehouse,3600s,,512M,,0,,1.8.0_265 (Private Build),,,/data/tpcxbb/benchmarks/bigbench/nvidia/temp/q14_spark_sql_run_query_0_temp,driver,,,com.nvidia.spark.SQLPlugin,true,,,true,,1602602970199,true,q14,file:/opt/spark/history/,2000,,,not exposed,,spark://10.150.224.213:7077,NONE,0s,
app-20201013153303-0144,q15,True,cpu,2020-10-13 15:33:02.582,247.529,rl-vm-spark1.raplab.nvidia.com,3.0.0,2.12.10,3.2.0,Linux,4.15.0-112-generic,amd64,1.8.0_265,1.8.0_265-8u265-b01-0ubuntu2~18.04-b01,not exposed,not exposed,10-1,false,false,not exposed,,,2.12-0.1.0,0.14-cuda10-1,20,90G,1,480,600,1G,512M,true,8g,37903,not exposed,,,,,"file:///home/nvidia/tpcx-bb1.3.1/distributions/Resources/bigbench-ml-spark-2.3.jar,file:///home/nvidia/tpcx-bb1.3.1/rapids-4-spark-integration-tests_2.12-0.1-SNAPSHOT.jar",,true,,rl-vm-spark1.raplab.nvidia.com,q15_spark_sql_run_query_0,384093388,,hive,app-20201013153303-0144,,100s,,FIFO,nvidia,true,1602603430111,,2,q15_spark_sql_run_query_0_result,,3600s,,com.nvidia.spark.rapids.SQLExecPlugin,25.265-b01,/opt/sparkRapidsPlugin/cudf-0.14-cuda10-1.jar:/opt/sparkRapidsPlugin/rapids-4-spark_2.12-0.1.0.jar,client,q15_spark_sql_run_query_0_temp,run_query,8g,64M,true,1602603182582,2,10-1,file:/opt/spark/history/,1,q15,,,,384093388,/data/tpcxbb/benchmarks/bigbench/nvidia/queryResults/q15_spark_sql_run_query_0_result,,,34201,true,/opt/sparkRapidsPlugin/cudf-0.14-cuda10-1.jar:/opt/sparkRapidsPlugin/rapids-4-spark_2.12-0.1.0.jar,driver,NONE,/home/nvidia/tpcx-bb1.3.1/distributions/apache-spark/3.0/spark_sql/queries/q15,,512M,0.05,0,"file:///home/nvidia/tpcx-bb1.3.1/distributions/Resources/bigbench-ml-spark-2.3.jar,file:///home/nvidia/tpcx-bb1.3.1/rapids-4-spark-integration-tests_2.12-0.1-SNAPSHOT.jar",hdfs://rl-vm-spark1.raplab.nvidia.com:9000/user/hive/warehouse,3600s,,512M,,0,,1.8.0_265 (Private Build),,,/data/tpcxbb/benchmarks/bigbench/nvidia/temp/q15_spark_sql_run_query_0_temp,driver,,,com.nvidia.spark.SQLPlugin,true,,,true,,1602603183792,true,q15,file:/opt/spark/history/,2000,,,not exposed,,spark://10.150.224.213:7077,NONE,0s,
app-20201013153730-0145,q16,True,cpu,2020-10-13 15:37:28.990,441.692,rl-vm-spark1.raplab.nvidia.com,3.0.0,2.12.10,3.2.0,Linux,4.15.0-112-generic,amd64,1.8.0_265,1.8.0_265-8u265-b01-0ubuntu2~18.04-b01,not exposed,not exposed,10-1,false,false,not exposed,,,2.12-0.1.0,0.14-cuda10-1,20,90G,1,480,600,1G,512M,true,8g,45589,not exposed,,,,,"file:///home/nvidia/tpcx-bb1.3.1/distributions/Resources/bigbench-ml-spark-2.3.jar,file:///home/nvidia/tpcx-bb1.3.1/rapids-4-spark-integration-tests_2.12-0.1-SNAPSHOT.jar",,true,,rl-vm-spark1.raplab.nvidia.com,q16_spark_sql_run_query_0,384093388,,hive,app-20201013153730-0145,,100s,,FIFO,nvidia,true,1602603890682,,2,q16_spark_sql_run_query_0_result,,3600s,,com.nvidia.spark.rapids.SQLExecPlugin,25.265-b01,/opt/sparkRapidsPlugin/cudf-0.14-cuda10-1.jar:/opt/sparkRapidsPlugin/rapids-4-spark_2.12-0.1.0.jar,client,q16_spark_sql_run_query_0_temp,run_query,8g,64M,true,1602603448990,2,10-1,file:/opt/spark/history/,1,q16,,,,384093388,/data/tpcxbb/benchmarks/bigbench/nvidia/queryResults/q16_spark_sql_run_query_0_result,,,44527,true,/opt/sparkRapidsPlugin/cudf-0.14-cuda10-1.jar:/opt/sparkRapidsPlugin/rapids-4-spark_2.12-0.1.0.jar,driver,NONE,/home/nvidia/tpcx-bb1.3.1/distributions/apache-spark/3.0/spark_sql/queries/q16,,512M,0.05,0,"file:///home/nvidia/tpcx-bb1.3.1/distributions/Resources/bigbench-ml-spark-2.3.jar,file:///home/nvidia/tpcx-bb1.3.1/rapids-4-spark-integration-tests_2.12-0.1-SNAPSHOT.jar",hdfs://rl-vm-spark1.raplab.nvidia.com:9000/user/hive/warehouse,3600s,,512M,,0,,1.8.0_265 (Private Build),,,/data/tpcxbb/benchmarks/bigbench/nvidia/temp/q16_spark_sql_run_query_0_temp,driver,,,com.nvidia.spark.SQLPlugin,true,,,true,,1602603450124,true,q16,file:/opt/spark/history/,2000,,,not exposed,,spark://10.150.224.213:7077,NONE,0s,
app-20201013154510-0146,q17,True,cpu,2020-10-13 15:45:09.026,353.237,rl-vm-spark1.raplab.nvidia.com,3.0.0,2.12.10,3.2.0,Linux,4.15.0-112-generic,amd64,1.8.0_265,1.8.0_265-8u265-b01-0ubuntu2~18.04-b01,not exposed,not exposed,10-1,false,false,not exposed,,,2.12-0.1.0,0.14-cuda10-1,20,90G,1,480,600,1G,512M,true,8g,40985,not exposed,,,,,"file:///home/nvidia/tpcx-bb1.3.1/distributions/Resources/bigbench-ml-spark-2.3.jar,file:///home/nvidia/tpcx-bb1.3.1/rapids-4-spark-integration-tests_2.12-0.1-SNAPSHOT.jar",,true,,rl-vm-spark1.raplab.nvidia.com,q17_spark_sql_run_query_0,384093388,,hive,app-20201013154510-0146,,100s,,FIFO,nvidia,true,1602604262263,,2,q17_spark_sql_run_query_0_result,,3600s,,com.nvidia.spark.rapids.SQLExecPlugin,25.265-b01,/opt/sparkRapidsPlugin/cudf-0.14-cuda10-1.jar:/opt/sparkRapidsPlugin/rapids-4-spark_2.12-0.1.0.jar,client,q17_spark_sql_run_query_0_temp,run_query,8g,64M,true,1602603909026,2,10-1,file:/opt/spark/history/,1,q17,,,,384093388,/data/tpcxbb/benchmarks/bigbench/nvidia/queryResults/q17_spark_sql_run_query_0_result,,,36391,true,/opt/sparkRapidsPlugin/cudf-0.14-cuda10-1.jar:/opt/sparkRapidsPlugin/rapids-4-spark_2.12-0.1.0.jar,driver,NONE,/home/nvidia/tpcx-bb1.3.1/distributions/apache-spark/3.0/spark_sql/queries/q17,,512M,0.05,0,"file:///home/nvidia/tpcx-bb1.3.1/distributions/Resources/bigbench-ml-spark-2.3.jar,file:///home/nvidia/tpcx-bb1.3.1/rapids-4-spark-integration-tests_2.12-0.1-SNAPSHOT.jar",hdfs://rl-vm-spark1.raplab.nvidia.com:9000/user/hive/warehouse,3600s,,512M,,0,,1.8.0_265 (Private Build),,,/data/tpcxbb/benchmarks/bigbench/nvidia/temp/q17_spark_sql_run_query_0_temp,driver,,,com.nvidia.spark.SQLPlugin,true,,,true,,1602603910203,true,q17,file:/opt/spark/history/,2000,,,not exposed,,spark://10.150.224.213:7077,NONE,0s,
app-20201013155122-0147,q18,True,cpu,2020-10-13 15:51:21.070,2738.416,rl-vm-spark1.raplab.nvidia.com,3.0.0,2.12.10,3.2.0,Linux,4.15.0-112-generic,amd64,1.8.0_265,1.8.0_265-8u265-b01-0ubuntu2~18.04-b01,not exposed,not exposed,10-1,false,false,not exposed,,,2.12-0.1.0,0.14-cuda10-1,20,90G,1,480,600,1G,512M,true,8g,41779,not exposed,,,,,"file:///home/nvidia/tpcx-bb1.3.1/distributions/Resources/bigbench-ml-spark-2.3.jar,file:///home/nvidia/tpcx-bb1.3.1/rapids-4-spark-integration-tests_2.12-0.1-SNAPSHOT.jar",,true,,rl-vm-spark1.raplab.nvidia.com,q18_spark_sql_run_query_0,384093388,,hive,app-20201013155122-0147,,100s,,FIFO,nvidia,true,1602607019486,,2,q18_spark_sql_run_query_0_result,,3600s,,com.nvidia.spark.rapids.SQLExecPlugin,25.265-b01,/opt/sparkRapidsPlugin/cudf-0.14-cuda10-1.jar:/opt/sparkRapidsPlugin/rapids-4-spark_2.12-0.1.0.jar,client,q18_spark_sql_run_query_0_temp,run_query,8g,64M,true,1602604281070,2,10-1,file:/opt/spark/history/,1,q18,q18_spark_sql_run_query_0_temp_reviews_for_stores,q18_spark_sql_run_query_0_temp_stores_with_regression,,384093388,/data/tpcxbb/benchmarks/bigbench/nvidia/queryResults/q18_spark_sql_run_query_0_result,,,40899,true,/opt/sparkRapidsPlugin/cudf-0.14-cuda10-1.jar:/opt/sparkRapidsPlugin/rapids-4-spark_2.12-0.1.0.jar,driver,NONE,/home/nvidia/tpcx-bb1.3.1/distributions/apache-spark/3.0/spark_sql/queries/q18,,512M,0.05,0,"file:///home/nvidia/tpcx-bb1.3.1/distributions/Resources/bigbench-ml-spark-2.3.jar,file:///home/nvidia/tpcx-bb1.3.1/rapids-4-spark-integration-tests_2.12-0.1-SNAPSHOT.jar",hdfs://rl-vm-spark1.raplab.nvidia.com:9000/user/hive/warehouse,3600s,,512M,,0,,1.8.0_265 (Private Build),,,/data/tpcxbb/benchmarks/bigbench/nvidia/temp/q18_spark_sql_run_query_0_temp,driver,,,com.nvidia.spark.SQLPlugin,true,,,true,,1602604282211,true,q18,file:/opt/spark/history/,2000,,,not exposed,,spark://10.150.224.213:7077,NONE,0s,
app-20201013163718-0148,q19,True,cpu,2020-10-13 16:37:17.481,1799.757,rl-vm-spark1.raplab.nvidia.com,3.0.0,2.12.10,3.2.0,Linux,4.15.0-112-generic,amd64,1.8.0_265,1.8.0_265-8u265-b01-0ubuntu2~18.04-b01,not exposed,not exposed,10-1,false,false,not exposed,,,2.12-0.1.0,0.14-cuda10-1,20,90G,1,480,600,1G,512M,true,8g,43123,not exposed,,,,,"file:///home/nvidia/tpcx-bb1.3.1/distributions/Resources/bigbench-ml-spark-2.3.jar,file:///home/nvidia/tpcx-bb1.3.1/rapids-4-spark-integration-tests_2.12-0.1-SNAPSHOT.jar",,true,,rl-vm-spark1.raplab.nvidia.com,q19_spark_sql_run_query_0,384093388,,hive,app-20201013163718-0148,,100s,,FIFO,nvidia,true,1602608837238,,2,q19_spark_sql_run_query_0_result,,3600s,,com.nvidia.spark.rapids.SQLExecPlugin,25.265-b01,/opt/sparkRapidsPlugin/cudf-0.14-cuda10-1.jar:/opt/sparkRapidsPlugin/rapids-4-spark_2.12-0.1.0.jar,client,q19_spark_sql_run_query_0_temp,run_query,8g,64M,true,1602607037481,2,10-1,file:/opt/spark/history/,1,q19,,q19_spark_sql_run_query_0_temp_sr_items,,384093388,/data/tpcxbb/benchmarks/bigbench/nvidia/queryResults/q19_spark_sql_run_query_0_result,,,38385,true,/opt/sparkRapidsPlugin/cudf-0.14-cuda10-1.jar:/opt/sparkRapidsPlugin/rapids-4-spark_2.12-0.1.0.jar,driver,NONE,/home/nvidia/tpcx-bb1.3.1/distributions/apache-spark/3.0/spark_sql/queries/q19,,512M,0.05,0,"file:///home/nvidia/tpcx-bb1.3.1/distributions/Resources/bigbench-ml-spark-2.3.jar,file:///home/nvidia/tpcx-bb1.3.1/rapids-4-spark-integration-tests_2.12-0.1-SNAPSHOT.jar",hdfs://rl-vm-spark1.raplab.nvidia.com:9000/user/hive/warehouse,3600s,,512M,,0,,1.8.0_265 (Private Build),,,/data/tpcxbb/benchmarks/bigbench/nvidia/temp/q19_spark_sql_run_query_0_temp,driver,,,com.nvidia.spark.SQLPlugin,true,,,true,,1602607038608,true,q19,file:/opt/spark/history/,2000,,,not exposed,,spark://10.150.224.213:7077,NONE,0s,
app-20201013170737-0149,q21,True,cpu,2020-10-13 17:07:36.151,1215.142,rl-vm-spark1.raplab.nvidia.com,3.0.0,2.12.10,3.2.0,Linux,4.15.0-112-generic,amd64,1.8.0_265,1.8.0_265-8u265-b01-0ubuntu2~18.04-b01,not exposed,not exposed,10-1,false,false,not exposed,,,2.12-0.1.0,0.14-cuda10-1,20,90G,1,480,600,1G,512M,true,8g,34961,not exposed,,,,,"file:///home/nvidia/tpcx-bb1.3.1/distributions/Resources/bigbench-ml-spark-2.3.jar,file:///home/nvidia/tpcx-bb1.3.1/rapids-4-spark-integration-tests_2.12-0.1-SNAPSHOT.jar",,true,,rl-vm-spark1.raplab.nvidia.com,q21_spark_sql_run_query_0,384093388,,hive,app-20201013170737-0149,,100s,,FIFO,nvidia,true,1602610071293,,2,q21_spark_sql_run_query_0_result,,3600s,,com.nvidia.spark.rapids.SQLExecPlugin,25.265-b01,/opt/sparkRapidsPlugin/cudf-0.14-cuda10-1.jar:/opt/sparkRapidsPlugin/rapids-4-spark_2.12-0.1.0.jar,client,q21_spark_sql_run_query_0_temp,run_query,8g,64M,true,1602608856151,2,10-1,file:/opt/spark/history/,1,q21,,,,384093388,/data/tpcxbb/benchmarks/bigbench/nvidia/queryResults/q21_spark_sql_run_query_0_result,,,39611,true,/opt/sparkRapidsPlugin/cudf-0.14-cuda10-1.jar:/opt/sparkRapidsPlugin/rapids-4-spark_2.12-0.1.0.jar,driver,NONE,/home/nvidia/tpcx-bb1.3.1/distributions/apache-spark/3.0/spark_sql/queries/q21,,512M,0.05,0,"file:///home/nvidia/tpcx-bb1.3.1/distributions/Resources/bigbench-ml-spark-2.3.jar,file:///home/nvidia/tpcx-bb1.3.1/rapids-4-spark-integration-tests_2.12-0.1-SNAPSHOT.jar",hdfs://rl-vm-spark1.raplab.nvidia.com:9000/user/hive/warehouse,3600s,,512M,,0,,1.8.0_265 (Private Build),,,/data/tpcxbb/benchmarks/bigbench/nvidia/temp/q21_spark_sql_run_query_0_temp,driver,,,com.nvidia.spark.SQLPlugin,true,,,true,,1602608857445,true,q21,file:/opt/spark/history/,2000,,,not exposed,,spark://10.150.224.213:7077,NONE,0s,
