App ID,App Name,AppSuccessful,RunType,AppStartDate,AppDurationSecs,Host,Spark Version,Scala Version,Hadoop Version,os.name,os.version,os.arch,java.version,java.runtime.version,spark.gpu.executor.name,spark.gpu.executor.driverVersion,spark.gpu.executor.cudaVersion,AQE,UCX,StorageType,spark.jars.xgboost4j,spark.jars.xgboost4j-spark,spark.jars.rapids-4-spark,spark.jars.cudf,spark.executor.cores,spark.executor.memory,spark.sql.files.maxPartitionBytes,Maximum Offheap Memory,spark.jars.spark-measure,spark.locality.wait,spark.hadoop.fs.s3a.threads.core,Java Version,spark.gpu.driver.cudaVersion,spark.app.id,spark.hadoop.fs.s3a.experimental.input.fadvise,spark.sql.parquet.filterPushdown,Maximum Memory,spark.master,spark.jars,spark.app.name,spark.eventLog.enabled,Timestamp,spark.driver.port,spark.driver.memory,spark.hadoop.parquet.enable.summary-metadata,spark.executorEnv.UCX_MAX_RNDV_RAILS,spark.plugins,spark.eventLog.dir,spark.hadoop.fs.s3a.endpoint,spark.executorEnv.UCX_TLS,spark.hadoop.fs.s3a.path.style.access,spark.gpu.driver.driverVersion,spark.hadoop.fs.s3a.connection.maximum,spark.executor.extraClassPath,spark.hadoop.fs.s3a.secret.key,spark.executorEnv.UCX_RNDV_SCHEME,spark.hadoop.fs.s3a.impl,spark.submit.pyFiles,spark.sparkmeasure.outputFilename,spark.executorEnv.UCX_MEMTYPE_CACHE,spark.executorEnv.UCX_CUDA_IPC_CACHE,spark.submit.deployMode,Executor ID,spark.scheduler.mode,spark.rapids.sql.enabled,spark.hadoop.fs.s3a.access.key,Port,spark.executorEnv.UCX_ERROR_SIGNALS,spark.driver.extraClassPath,AppStartTimestamp,FailureCounts,spark.sql.adaptive.enabled,Maximum Onheap Memory,User,AppEndTimestamp,java.vm.version,spark.driver.host,spark.extraListeners,spark.executor.id,spark.gpu.driver.name,spark.history.fs.logDirectory,spark.sql.hive.metastorePartitionPruning,spark.sql.parquet.mergeSchema,spark.hadoop.fs.s3a.connection.ssl.enabled
app-20201104194816-0227,TPC-DS Like Bench,True,cpu,2020-11-04 19:48:15.728,69.517,rl-r7525-d32-u38.raplab.nvidia.com,3.0.1,2.12.10,3.2.0,Linux,4.15.0-121-generic,amd64,1.8.0_272,1.8.0_272-8u272-b10-0ubuntu1~18.04-b10,not exposed,not exposed,11,true,true,not exposed,3.0-1.3.0-20201021.102735-55,3.0-1.3.0-20201021.102805-55,2.12-0.2.0,0.15-cuda11,8,30G,2g,0,2.12-0.18-SNAPSHOT-mod,0,1000,1.8.0_272 (Private Build),11,app-20201104194816-0227,sequential,true,27299256729,spark://10.150.179.163:7077,file:/home/rladmin/tpc-ds-benchmark/rapids-4-spark-integration-tests_2.12-0.3.0-SNAPSHOT-jar-with-dependencies.jar,TPC-DS Like Bench,true,1604519296622,38853,48G,false,1,,file:/opt/spark/history/,https://rl-swiftstack.raplab.nvidia.com,"cuda_copy,cuda_ipc,rc,tcp",true,not exposed,1000,/usr/local/cuda/lib64:/usr/local/cuda/lib64:/opt/ucx/lib:/opt/spark/spark-3.0.1-bin-hadoop3.2/jars/rapids-4-spark_2.12-0.2.0.jar:/home/rladmin/tpc-ds-benchmark/rapids-4-spark-integration-tests_2.12-0.3.0-SNAPSHOT-jar-with-dependencies.jar:/opt/spark/spark-3.0.1-bin-hadoop3.2/jars/cudf-0.15-cuda11.jar:/opt/spark/spark-3.0.1-bin-hadoop3.2/spark-measure_2.12-0.18-SNAPSHOT-mod.jar,*********(redacted),put_zcopy,org.apache.hadoop.fs.s3a.S3AFileSystem,,/home/rladmin/tpc-ds-benchmark/stageMetrics/stageMetrics_q49,n,y,client,driver,FIFO,false,nvidia,42903,,/opt/spark/spark-3.0.1-bin-hadoop3.2/jars/rapids-4-spark_2.12-0.2.0.jar:/home/rladmin/tpc-ds-benchmark/rapids-4-spark-integration-tests_2.12-0.3.0-SNAPSHOT-jar-with-dependencies.jar:/opt/spark/spark-3.0.1-bin-hadoop3.2/jars/cudf-0.15-cuda11.jar:/opt/spark/spark-3.0.1-bin-hadoop3.2/spark-measure_2.12-0.18-SNAPSHOT-mod.jar,1604519295728,0,true,27299256729,rladmin,1604519365245,25.272-b10,rl-r7525-d32-u38.raplab.nvidia.com,ch.cern.sparkmeasure.FlightRecorderStageMetrics,driver,not exposed,file:/opt/spark/history/,true,false,true
app-20201104194927-0228,TPC-DS Like Bench,True,cpu,2020-11-04 19:49:26.897,37.382,rl-r7525-d32-u38.raplab.nvidia.com,3.0.1,2.12.10,3.2.0,Linux,4.15.0-121-generic,amd64,1.8.0_272,1.8.0_272-8u272-b10-0ubuntu1~18.04-b10,not exposed,not exposed,11,true,true,not exposed,3.0-1.3.0-20201021.102735-55,3.0-1.3.0-20201021.102805-55,2.12-0.2.0,0.15-cuda11,8,30G,2g,0,2.12-0.18-SNAPSHOT-mod,0,1000,1.8.0_272 (Private Build),11,app-20201104194927-0228,sequential,true,27299256729,spark://10.150.179.163:7077,file:/home/rladmin/tpc-ds-benchmark/rapids-4-spark-integration-tests_2.12-0.3.0-SNAPSHOT-jar-with-dependencies.jar,TPC-DS Like Bench,true,1604519367812,41063,48G,false,1,,file:/opt/spark/history/,https://rl-swiftstack.raplab.nvidia.com,"cuda_copy,cuda_ipc,rc,tcp",true,not exposed,1000,/usr/local/cuda/lib64:/usr/local/cuda/lib64:/opt/ucx/lib:/opt/spark/spark-3.0.1-bin-hadoop3.2/jars/rapids-4-spark_2.12-0.2.0.jar:/home/rladmin/tpc-ds-benchmark/rapids-4-spark-integration-tests_2.12-0.3.0-SNAPSHOT-jar-with-dependencies.jar:/opt/spark/spark-3.0.1-bin-hadoop3.2/jars/cudf-0.15-cuda11.jar:/opt/spark/spark-3.0.1-bin-hadoop3.2/spark-measure_2.12-0.18-SNAPSHOT-mod.jar,*********(redacted),put_zcopy,org.apache.hadoop.fs.s3a.S3AFileSystem,,/home/rladmin/tpc-ds-benchmark/stageMetrics/stageMetrics_q50,n,y,client,driver,FIFO,false,nvidia,41925,,/opt/spark/spark-3.0.1-bin-hadoop3.2/jars/rapids-4-spark_2.12-0.2.0.jar:/home/rladmin/tpc-ds-benchmark/rapids-4-spark-integration-tests_2.12-0.3.0-SNAPSHOT-jar-with-dependencies.jar:/opt/spark/spark-3.0.1-bin-hadoop3.2/jars/cudf-0.15-cuda11.jar:/opt/spark/spark-3.0.1-bin-hadoop3.2/spark-measure_2.12-0.18-SNAPSHOT-mod.jar,1604519366897,0,true,27299256729,rladmin,1604519404279,25.272-b10,rl-r7525-d32-u38.raplab.nvidia.com,ch.cern.sparkmeasure.FlightRecorderStageMetrics,driver,not exposed,file:/opt/spark/history/,true,false,true
app-20201104195006-0229,TPC-DS Like Bench,True,cpu,2020-11-04 19:50:05.863,64.698,rl-r7525-d32-u38.raplab.nvidia.com,3.0.1,2.12.10,3.2.0,Linux,4.15.0-121-generic,amd64,1.8.0_272,1.8.0_272-8u272-b10-0ubuntu1~18.04-b10,not exposed,not exposed,11,true,true,not exposed,3.0-1.3.0-20201021.102735-55,3.0-1.3.0-20201021.102805-55,2.12-0.2.0,0.15-cuda11,8,30G,2g,0,2.12-0.18-SNAPSHOT-mod,0,1000,1.8.0_272 (Private Build),11,app-20201104195006-0229,sequential,true,27299256729,spark://10.150.179.163:7077,file:/home/rladmin/tpc-ds-benchmark/rapids-4-spark-integration-tests_2.12-0.3.0-SNAPSHOT-jar-with-dependencies.jar,TPC-DS Like Bench,true,1604519406736,38207,48G,false,1,,file:/opt/spark/history/,https://rl-swiftstack.raplab.nvidia.com,"cuda_copy,cuda_ipc,rc,tcp",true,not exposed,1000,/usr/local/cuda/lib64:/usr/local/cuda/lib64:/opt/ucx/lib:/opt/spark/spark-3.0.1-bin-hadoop3.2/jars/rapids-4-spark_2.12-0.2.0.jar:/home/rladmin/tpc-ds-benchmark/rapids-4-spark-integration-tests_2.12-0.3.0-SNAPSHOT-jar-with-dependencies.jar:/opt/spark/spark-3.0.1-bin-hadoop3.2/jars/cudf-0.15-cuda11.jar:/opt/spark/spark-3.0.1-bin-hadoop3.2/spark-measure_2.12-0.18-SNAPSHOT-mod.jar,*********(redacted),put_zcopy,org.apache.hadoop.fs.s3a.S3AFileSystem,,/home/rladmin/tpc-ds-benchmark/stageMetrics/stageMetrics_q51,n,y,client,driver,FIFO,false,nvidia,38511,,/opt/spark/spark-3.0.1-bin-hadoop3.2/jars/rapids-4-spark_2.12-0.2.0.jar:/home/rladmin/tpc-ds-benchmark/rapids-4-spark-integration-tests_2.12-0.3.0-SNAPSHOT-jar-with-dependencies.jar:/opt/spark/spark-3.0.1-bin-hadoop3.2/jars/cudf-0.15-cuda11.jar:/opt/spark/spark-3.0.1-bin-hadoop3.2/spark-measure_2.12-0.18-SNAPSHOT-mod.jar,1604519405863,0,true,27299256729,rladmin,1604519470561,25.272-b10,rl-r7525-d32-u38.raplab.nvidia.com,ch.cern.sparkmeasure.FlightRecorderStageMetrics,driver,not exposed,file:/opt/spark/history/,true,false,true
app-20201104195113-0230,TPC-DS Like Bench,True,cpu,2020-11-04 19:51:12.141,46.407,rl-r7525-d32-u38.raplab.nvidia.com,3.0.1,2.12.10,3.2.0,Linux,4.15.0-121-generic,amd64,1.8.0_272,1.8.0_272-8u272-b10-0ubuntu1~18.04-b10,not exposed,not exposed,11,true,true,not exposed,3.0-1.3.0-20201021.102735-55,3.0-1.3.0-20201021.102805-55,2.12-0.2.0,0.15-cuda11,8,30G,2g,0,2.12-0.18-SNAPSHOT-mod,0,1000,1.8.0_272 (Private Build),11,app-20201104195113-0230,sequential,true,27299256729,spark://10.150.179.163:7077,file:/home/rladmin/tpc-ds-benchmark/rapids-4-spark-integration-tests_2.12-0.3.0-SNAPSHOT-jar-with-dependencies.jar,TPC-DS Like Bench,true,1604519473030,43657,48G,false,1,,file:/opt/spark/history/,https://rl-swiftstack.raplab.nvidia.com,"cuda_copy,cuda_ipc,rc,tcp",true,not exposed,1000,/usr/local/cuda/lib64:/usr/local/cuda/lib64:/opt/ucx/lib:/opt/spark/spark-3.0.1-bin-hadoop3.2/jars/rapids-4-spark_2.12-0.2.0.jar:/home/rladmin/tpc-ds-benchmark/rapids-4-spark-integration-tests_2.12-0.3.0-SNAPSHOT-jar-with-dependencies.jar:/opt/spark/spark-3.0.1-bin-hadoop3.2/jars/cudf-0.15-cuda11.jar:/opt/spark/spark-3.0.1-bin-hadoop3.2/spark-measure_2.12-0.18-SNAPSHOT-mod.jar,*********(redacted),put_zcopy,org.apache.hadoop.fs.s3a.S3AFileSystem,,/home/rladmin/tpc-ds-benchmark/stageMetrics/stageMetrics_q52,n,y,client,driver,FIFO,false,nvidia,43705,,/opt/spark/spark-3.0.1-bin-hadoop3.2/jars/rapids-4-spark_2.12-0.2.0.jar:/home/rladmin/tpc-ds-benchmark/rapids-4-spark-integration-tests_2.12-0.3.0-SNAPSHOT-jar-with-dependencies.jar:/opt/spark/spark-3.0.1-bin-hadoop3.2/jars/cudf-0.15-cuda11.jar:/opt/spark/spark-3.0.1-bin-hadoop3.2/spark-measure_2.12-0.18-SNAPSHOT-mod.jar,1604519472141,0,true,27299256729,rladmin,1604519518548,25.272-b10,rl-r7525-d32-u38.raplab.nvidia.com,ch.cern.sparkmeasure.FlightRecorderStageMetrics,driver,not exposed,file:/opt/spark/history/,true,false,true
app-20201104195200-0231,TPC-DS Like Bench,True,cpu,2020-11-04 19:52:00.104,49.532,rl-r7525-d32-u38.raplab.nvidia.com,3.0.1,2.12.10,3.2.0,Linux,4.15.0-121-generic,amd64,1.8.0_272,1.8.0_272-8u272-b10-0ubuntu1~18.04-b10,not exposed,not exposed,11,true,true,not exposed,3.0-1.3.0-20201021.102735-55,3.0-1.3.0-20201021.102805-55,2.12-0.2.0,0.15-cuda11,8,30G,2g,0,2.12-0.18-SNAPSHOT-mod,0,1000,1.8.0_272 (Private Build),11,app-20201104195200-0231,sequential,true,27299256729,spark://10.150.179.163:7077,file:/home/rladmin/tpc-ds-benchmark/rapids-4-spark-integration-tests_2.12-0.3.0-SNAPSHOT-jar-with-dependencies.jar,TPC-DS Like Bench,true,1604519520962,46709,48G,false,1,,file:/opt/spark/history/,https://rl-swiftstack.raplab.nvidia.com,"cuda_copy,cuda_ipc,rc,tcp",true,not exposed,1000,/usr/local/cuda/lib64:/usr/local/cuda/lib64:/opt/ucx/lib:/opt/spark/spark-3.0.1-bin-hadoop3.2/jars/rapids-4-spark_2.12-0.2.0.jar:/home/rladmin/tpc-ds-benchmark/rapids-4-spark-integration-tests_2.12-0.3.0-SNAPSHOT-jar-with-dependencies.jar:/opt/spark/spark-3.0.1-bin-hadoop3.2/jars/cudf-0.15-cuda11.jar:/opt/spark/spark-3.0.1-bin-hadoop3.2/spark-measure_2.12-0.18-SNAPSHOT-mod.jar,*********(redacted),put_zcopy,org.apache.hadoop.fs.s3a.S3AFileSystem,,/home/rladmin/tpc-ds-benchmark/stageMetrics/stageMetrics_q53,n,y,client,driver,FIFO,false,nvidia,39745,,/opt/spark/spark-3.0.1-bin-hadoop3.2/jars/rapids-4-spark_2.12-0.2.0.jar:/home/rladmin/tpc-ds-benchmark/rapids-4-spark-integration-tests_2.12-0.3.0-SNAPSHOT-jar-with-dependencies.jar:/opt/spark/spark-3.0.1-bin-hadoop3.2/jars/cudf-0.15-cuda11.jar:/opt/spark/spark-3.0.1-bin-hadoop3.2/spark-measure_2.12-0.18-SNAPSHOT-mod.jar,1604519520104,0,true,27299256729,rladmin,1604519569636,25.272-b10,rl-r7525-d32-u38.raplab.nvidia.com,ch.cern.sparkmeasure.FlightRecorderStageMetrics,driver,not exposed,file:/opt/spark/history/,true,false,true
app-20201104195252-0232,TPC-DS Like Bench,True,cpu,2020-11-04 19:52:51.187,58.738,rl-r7525-d32-u38.raplab.nvidia.com,3.0.1,2.12.10,3.2.0,Linux,4.15.0-121-generic,amd64,1.8.0_272,1.8.0_272-8u272-b10-0ubuntu1~18.04-b10,not exposed,not exposed,11,true,true,not exposed,3.0-1.3.0-20201021.102735-55,3.0-1.3.0-20201021.102805-55,2.12-0.2.0,0.15-cuda11,8,30G,2g,0,2.12-0.18-SNAPSHOT-mod,0,1000,1.8.0_272 (Private Build),11,app-20201104195252-0232,sequential,true,27299256729,spark://10.150.179.163:7077,file:/home/rladmin/tpc-ds-benchmark/rapids-4-spark-integration-tests_2.12-0.3.0-SNAPSHOT-jar-with-dependencies.jar,TPC-DS Like Bench,true,1604519572053,36925,48G,false,1,,file:/opt/spark/history/,https://rl-swiftstack.raplab.nvidia.com,"cuda_copy,cuda_ipc,rc,tcp",true,not exposed,1000,/usr/local/cuda/lib64:/usr/local/cuda/lib64:/opt/ucx/lib:/opt/spark/spark-3.0.1-bin-hadoop3.2/jars/rapids-4-spark_2.12-0.2.0.jar:/home/rladmin/tpc-ds-benchmark/rapids-4-spark-integration-tests_2.12-0.3.0-SNAPSHOT-jar-with-dependencies.jar:/opt/spark/spark-3.0.1-bin-hadoop3.2/jars/cudf-0.15-cuda11.jar:/opt/spark/spark-3.0.1-bin-hadoop3.2/spark-measure_2.12-0.18-SNAPSHOT-mod.jar,*********(redacted),put_zcopy,org.apache.hadoop.fs.s3a.S3AFileSystem,,/home/rladmin/tpc-ds-benchmark/stageMetrics/stageMetrics_q54,n,y,client,driver,FIFO,false,nvidia,39195,,/opt/spark/spark-3.0.1-bin-hadoop3.2/jars/rapids-4-spark_2.12-0.2.0.jar:/home/rladmin/tpc-ds-benchmark/rapids-4-spark-integration-tests_2.12-0.3.0-SNAPSHOT-jar-with-dependencies.jar:/opt/spark/spark-3.0.1-bin-hadoop3.2/jars/cudf-0.15-cuda11.jar:/opt/spark/spark-3.0.1-bin-hadoop3.2/spark-measure_2.12-0.18-SNAPSHOT-mod.jar,1604519571187,0,true,27299256729,rladmin,1604519629925,25.272-b10,rl-r7525-d32-u38.raplab.nvidia.com,ch.cern.sparkmeasure.FlightRecorderStageMetrics,driver,not exposed,file:/opt/spark/history/,true,false,true
app-20201104195352-0233,TPC-DS Like Bench,True,cpu,2020-11-04 19:53:51.550,46.547,rl-r7525-d32-u38.raplab.nvidia.com,3.0.1,2.12.10,3.2.0,Linux,4.15.0-121-generic,amd64,1.8.0_272,1.8.0_272-8u272-b10-0ubuntu1~18.04-b10,not exposed,not exposed,11,true,true,not exposed,3.0-1.3.0-20201021.102735-55,3.0-1.3.0-20201021.102805-55,2.12-0.2.0,0.15-cuda11,8,30G,2g,0,2.12-0.18-SNAPSHOT-mod,0,1000,1.8.0_272 (Private Build),11,app-20201104195352-0233,sequential,true,27299256729,spark://10.150.179.163:7077,file:/home/rladmin/tpc-ds-benchmark/rapids-4-spark-integration-tests_2.12-0.3.0-SNAPSHOT-jar-with-dependencies.jar,TPC-DS Like Bench,true,1604519632445,41737,48G,false,1,,file:/opt/spark/history/,https://rl-swiftstack.raplab.nvidia.com,"cuda_copy,cuda_ipc,rc,tcp",true,not exposed,1000,/usr/local/cuda/lib64:/usr/local/cuda/lib64:/opt/ucx/lib:/opt/spark/spark-3.0.1-bin-hadoop3.2/jars/rapids-4-spark_2.12-0.2.0.jar:/home/rladmin/tpc-ds-benchmark/rapids-4-spark-integration-tests_2.12-0.3.0-SNAPSHOT-jar-with-dependencies.jar:/opt/spark/spark-3.0.1-bin-hadoop3.2/jars/cudf-0.15-cuda11.jar:/opt/spark/spark-3.0.1-bin-hadoop3.2/spark-measure_2.12-0.18-SNAPSHOT-mod.jar,*********(redacted),put_zcopy,org.apache.hadoop.fs.s3a.S3AFileSystem,,/home/rladmin/tpc-ds-benchmark/stageMetrics/stageMetrics_q55,n,y,client,driver,FIFO,false,nvidia,45315,,/opt/spark/spark-3.0.1-bin-hadoop3.2/jars/rapids-4-spark_2.12-0.2.0.jar:/home/rladmin/tpc-ds-benchmark/rapids-4-spark-integration-tests_2.12-0.3.0-SNAPSHOT-jar-with-dependencies.jar:/opt/spark/spark-3.0.1-bin-hadoop3.2/jars/cudf-0.15-cuda11.jar:/opt/spark/spark-3.0.1-bin-hadoop3.2/spark-measure_2.12-0.18-SNAPSHOT-mod.jar,1604519631550,0,true,27299256729,rladmin,1604519678097,25.272-b10,rl-r7525-d32-u38.raplab.nvidia.com,ch.cern.sparkmeasure.FlightRecorderStageMetrics,driver,not exposed,file:/opt/spark/history/,true,false,true
app-20201104195440-0234,TPC-DS Like Bench,True,cpu,2020-11-04 19:54:39.663,55.798,rl-r7525-d32-u38.raplab.nvidia.com,3.0.1,2.12.10,3.2.0,Linux,4.15.0-121-generic,amd64,1.8.0_272,1.8.0_272-8u272-b10-0ubuntu1~18.04-b10,not exposed,not exposed,11,true,true,not exposed,3.0-1.3.0-20201021.102735-55,3.0-1.3.0-20201021.102805-55,2.12-0.2.0,0.15-cuda11,8,30G,2g,0,2.12-0.18-SNAPSHOT-mod,0,1000,1.8.0_272 (Private Build),11,app-20201104195440-0234,sequential,true,27299256729,spark://10.150.179.163:7077,file:/home/rladmin/tpc-ds-benchmark/rapids-4-spark-integration-tests_2.12-0.3.0-SNAPSHOT-jar-with-dependencies.jar,TPC-DS Like Bench,true,1604519680528,46141,48G,false,1,,file:/opt/spark/history/,https://rl-swiftstack.raplab.nvidia.com,"cuda_copy,cuda_ipc,rc,tcp",true,not exposed,1000,/usr/local/cuda/lib64:/usr/local/cuda/lib64:/opt/ucx/lib:/opt/spark/spark-3.0.1-bin-hadoop3.2/jars/rapids-4-spark_2.12-0.2.0.jar:/home/rladmin/tpc-ds-benchmark/rapids-4-spark-integration-tests_2.12-0.3.0-SNAPSHOT-jar-with-dependencies.jar:/opt/spark/spark-3.0.1-bin-hadoop3.2/jars/cudf-0.15-cuda11.jar:/opt/spark/spark-3.0.1-bin-hadoop3.2/spark-measure_2.12-0.18-SNAPSHOT-mod.jar,*********(redacted),put_zcopy,org.apache.hadoop.fs.s3a.S3AFileSystem,,/home/rladmin/tpc-ds-benchmark/stageMetrics/stageMetrics_q56,n,y,client,driver,FIFO,false,nvidia,36767,,/opt/spark/spark-3.0.1-bin-hadoop3.2/jars/rapids-4-spark_2.12-0.2.0.jar:/home/rladmin/tpc-ds-benchmark/rapids-4-spark-integration-tests_2.12-0.3.0-SNAPSHOT-jar-with-dependencies.jar:/opt/spark/spark-3.0.1-bin-hadoop3.2/jars/cudf-0.15-cuda11.jar:/opt/spark/spark-3.0.1-bin-hadoop3.2/spark-measure_2.12-0.18-SNAPSHOT-mod.jar,1604519679663,0,true,27299256729,rladmin,1604519735461,25.272-b10,rl-r7525-d32-u38.raplab.nvidia.com,ch.cern.sparkmeasure.FlightRecorderStageMetrics,driver,not exposed,file:/opt/spark/history/,true,false,true
app-20201104195537-0235,TPC-DS Like Bench,True,cpu,2020-11-04 19:55:37.064,62.648,rl-r7525-d32-u38.raplab.nvidia.com,3.0.1,2.12.10,3.2.0,Linux,4.15.0-121-generic,amd64,1.8.0_272,1.8.0_272-8u272-b10-0ubuntu1~18.04-b10,not exposed,not exposed,11,true,true,not exposed,3.0-1.3.0-20201021.102735-55,3.0-1.3.0-20201021.102805-55,2.12-0.2.0,0.15-cuda11,8,30G,2g,0,2.12-0.18-SNAPSHOT-mod,0,1000,1.8.0_272 (Private Build),11,app-20201104195537-0235,sequential,true,27299256729,spark://10.150.179.163:7077,file:/home/rladmin/tpc-ds-benchmark/rapids-4-spark-integration-tests_2.12-0.3.0-SNAPSHOT-jar-with-dependencies.jar,TPC-DS Like Bench,true,1604519737936,37821,48G,false,1,,file:/opt/spark/history/,https://rl-swiftstack.raplab.nvidia.com,"cuda_copy,cuda_ipc,rc,tcp",true,not exposed,1000,/usr/local/cuda/lib64:/usr/local/cuda/lib64:/opt/ucx/lib:/opt/spark/spark-3.0.1-bin-hadoop3.2/jars/rapids-4-spark_2.12-0.2.0.jar:/home/rladmin/tpc-ds-benchmark/rapids-4-spark-integration-tests_2.12-0.3.0-SNAPSHOT-jar-with-dependencies.jar:/opt/spark/spark-3.0.1-bin-hadoop3.2/jars/cudf-0.15-cuda11.jar:/opt/spark/spark-3.0.1-bin-hadoop3.2/spark-measure_2.12-0.18-SNAPSHOT-mod.jar,*********(redacted),put_zcopy,org.apache.hadoop.fs.s3a.S3AFileSystem,,/home/rladmin/tpc-ds-benchmark/stageMetrics/stageMetrics_q57,n,y,client,driver,FIFO,false,nvidia,39505,,/opt/spark/spark-3.0.1-bin-hadoop3.2/jars/rapids-4-spark_2.12-0.2.0.jar:/home/rladmin/tpc-ds-benchmark/rapids-4-spark-integration-tests_2.12-0.3.0-SNAPSHOT-jar-with-dependencies.jar:/opt/spark/spark-3.0.1-bin-hadoop3.2/jars/cudf-0.15-cuda11.jar:/opt/spark/spark-3.0.1-bin-hadoop3.2/spark-measure_2.12-0.18-SNAPSHOT-mod.jar,1604519737064,0,true,27299256729,rladmin,1604519799712,25.272-b10,rl-r7525-d32-u38.raplab.nvidia.com,ch.cern.sparkmeasure.FlightRecorderStageMetrics,driver,not exposed,file:/opt/spark/history/,true,false,true
app-20201104195642-0236,TPC-DS Like Bench,True,cpu,2020-11-04 19:56:41.261,76.737,rl-r7525-d32-u38.raplab.nvidia.com,3.0.1,2.12.10,3.2.0,Linux,4.15.0-121-generic,amd64,1.8.0_272,1.8.0_272-8u272-b10-0ubuntu1~18.04-b10,not exposed,not exposed,11,true,true,not exposed,3.0-1.3.0-20201021.102735-55,3.0-1.3.0-20201021.102805-55,2.12-0.2.0,0.15-cuda11,8,30G,2g,0,2.12-0.18-SNAPSHOT-mod,0,1000,1.8.0_272 (Private Build),11,app-20201104195642-0236,sequential,true,27299256729,spark://10.150.179.163:7077,file:/home/rladmin/tpc-ds-benchmark/rapids-4-spark-integration-tests_2.12-0.3.0-SNAPSHOT-jar-with-dependencies.jar,TPC-DS Like Bench,true,1604519802149,43191,48G,false,1,,file:/opt/spark/history/,https://rl-swiftstack.raplab.nvidia.com,"cuda_copy,cuda_ipc,rc,tcp",true,not exposed,1000,/usr/local/cuda/lib64:/usr/local/cuda/lib64:/opt/ucx/lib:/opt/spark/spark-3.0.1-bin-hadoop3.2/jars/rapids-4-spark_2.12-0.2.0.jar:/home/rladmin/tpc-ds-benchmark/rapids-4-spark-integration-tests_2.12-0.3.0-SNAPSHOT-jar-with-dependencies.jar:/opt/spark/spark-3.0.1-bin-hadoop3.2/jars/cudf-0.15-cuda11.jar:/opt/spark/spark-3.0.1-bin-hadoop3.2/spark-measure_2.12-0.18-SNAPSHOT-mod.jar,*********(redacted),put_zcopy,org.apache.hadoop.fs.s3a.S3AFileSystem,,/home/rladmin/tpc-ds-benchmark/stageMetrics/stageMetrics_q58,n,y,client,driver,FIFO,false,nvidia,40533,,/opt/spark/spark-3.0.1-bin-hadoop3.2/jars/rapids-4-spark_2.12-0.2.0.jar:/home/rladmin/tpc-ds-benchmark/rapids-4-spark-integration-tests_2.12-0.3.0-SNAPSHOT-jar-with-dependencies.jar:/opt/spark/spark-3.0.1-bin-hadoop3.2/jars/cudf-0.15-cuda11.jar:/opt/spark/spark-3.0.1-bin-hadoop3.2/spark-measure_2.12-0.18-SNAPSHOT-mod.jar,1604519801261,0,true,27299256729,rladmin,1604519877998,25.272-b10,rl-r7525-d32-u38.raplab.nvidia.com,ch.cern.sparkmeasure.FlightRecorderStageMetrics,driver,not exposed,file:/opt/spark/history/,true,false,true
app-20201104195800-0237,TPC-DS Like Bench,True,cpu,2020-11-04 19:57:59.580,37.637,rl-r7525-d32-u38.raplab.nvidia.com,3.0.1,2.12.10,3.2.0,Linux,4.15.0-121-generic,amd64,1.8.0_272,1.8.0_272-8u272-b10-0ubuntu1~18.04-b10,not exposed,not exposed,11,true,true,not exposed,3.0-1.3.0-20201021.102735-55,3.0-1.3.0-20201021.102805-55,2.12-0.2.0,0.15-cuda11,8,30G,2g,0,2.12-0.18-SNAPSHOT-mod,0,1000,1.8.0_272 (Private Build),11,app-20201104195800-0237,sequential,true,27299256729,spark://10.150.179.163:7077,file:/home/rladmin/tpc-ds-benchmark/rapids-4-spark-integration-tests_2.12-0.3.0-SNAPSHOT-jar-with-dependencies.jar,TPC-DS Like Bench,true,1604519880490,39467,48G,false,1,,file:/opt/spark/history/,https://rl-swiftstack.raplab.nvidia.com,"cuda_copy,cuda_ipc,rc,tcp",true,not exposed,1000,/usr/local/cuda/lib64:/usr/local/cuda/lib64:/opt/ucx/lib:/opt/spark/spark-3.0.1-bin-hadoop3.2/jars/rapids-4-spark_2.12-0.2.0.jar:/home/rladmin/tpc-ds-benchmark/rapids-4-spark-integration-tests_2.12-0.3.0-SNAPSHOT-jar-with-dependencies.jar:/opt/spark/spark-3.0.1-bin-hadoop3.2/jars/cudf-0.15-cuda11.jar:/opt/spark/spark-3.0.1-bin-hadoop3.2/spark-measure_2.12-0.18-SNAPSHOT-mod.jar,*********(redacted),put_zcopy,org.apache.hadoop.fs.s3a.S3AFileSystem,,/home/rladmin/tpc-ds-benchmark/stageMetrics/stageMetrics_q59,n,y,client,driver,FIFO,false,nvidia,45739,,/opt/spark/spark-3.0.1-bin-hadoop3.2/jars/rapids-4-spark_2.12-0.2.0.jar:/home/rladmin/tpc-ds-benchmark/rapids-4-spark-integration-tests_2.12-0.3.0-SNAPSHOT-jar-with-dependencies.jar:/opt/spark/spark-3.0.1-bin-hadoop3.2/jars/cudf-0.15-cuda11.jar:/opt/spark/spark-3.0.1-bin-hadoop3.2/spark-measure_2.12-0.18-SNAPSHOT-mod.jar,1604519879580,0,true,27299256729,rladmin,1604519917217,25.272-b10,rl-r7525-d32-u38.raplab.nvidia.com,ch.cern.sparkmeasure.FlightRecorderStageMetrics,driver,not exposed,file:/opt/spark/history/,true,false,true
